-0.3108781255469599,0.04949437166865579,-0.07073046246904703,0.39920703305776906,0.014624440386493172,0.0031984439247981947,0.9871590412890648,-0.15380533709236588,0.02990325533945242,-0.03109245572903057
0.034879168399256574,0.002793350430053725,-0.020618062868767932,0.40075830763758885,0.042596330171063006,0.007697678279155227,0.9997935785572409,0.017452152464181567,0.001216615421049755,-0.010331626057433069
-0.05562032036252098,-0.01441540453308434,-0.007490987696779195,0.40199486572373694,0.059522436045874844,0.010053645770291986,0.9995795949596414,-0.02783264390957659,-0.0071006558798015085,-0.003944357919685401
0.8830430086124266,0.05402927048909698,0.007327673091388817,0.39990926407795446,0.09043857113806496,0.00048266321860744186,0.9038088881136672,0.42706729763986845,0.02598590560396838,-0.008231024435529614
-0.05460655098960152,0.008100605202288646,-0.0029785916870937383,0.40069904521264377,0.10088928579157058,0.0093918448853917,0.9996181454176585,-0.027293599297449726,0.0040894347018272425,-0.0013781556410038724
-0.022045593204729232,0.03410933374972866,-0.03927907309322204,0.3996644714166659,0.11963077900916169,0.007960479447963515,0.9996047129296338,-0.010683957376490694,0.01726594831328859,-0.01944628428478306
-0.3431566616837998,0.07372238017232577,-0.07910089773565392,0.39893486309925946,0.13239945339965709,0.0026180114273489765,0.9841259737777817,-0.16905253560459152,0.04302972559972816,-0.03264583673921327
0.015003805152297985,0.019811602255530626,-0.022934444257171855,0.40088746489730315,0.16136870980315143,0.008570903150009357,0.999856205283446,0.007614555428275659,0.00981869006457612,-0.011540391121339158
-0.00856730342398533,0.004230976920811873,-0.015294296603950264,0.40068400708279545,0.18253518694474705,0.00808860913479792,0.9999594178889321,-0.004267326640019612,0.002148162845670128,-0.007637924781274001
0.9535489507799532,-0.0821365644105732,0.02520111811027364,0.401038763032567,0.21782260108228868,0.018656702965824223,0.8874227531614448,0.45895203554254627,-0.030697620326576466,0.03002569481295188
-0.0601675130267054,-0.03371300397133452,-0.004029500870333508,0.39942083931626177,0.22128461269116695,0.011503483019741401,0.9994024648487746,-0.030108829251296924,-0.016787449156956468,-0.0025205567069001393
-0.03166644426804617,-0.06483852444606723,0.013324789460286129,0.3989367735401297,0.24357228510637025,0.013861539963522754,0.999330504583827,-0.015607966629988854,-0.032514228165731934,0.006144831380772521
-0.02583285892190829,-0.044806119556444514,1.1868420398225052e-05,0.3990824120708123,0.2626264178648146,0.013438302621487484,0.9996656686682933,-0.012912696257738346,-0.022399393831803872,-0.0002834030649618364
